Name of the product,Product Brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment,review_length,sentiment_score
17,0,13,0,2016-12-13T00:00:00.000Z,tablet work will with amazon video on our smart tv a well a the firestick,"['great', 'gift']",Positive,15,0.6705
13,0,9,0,2016-07-29T00:00:00.000Z,thi is just perfect for my 7 year old noth fanci parent control is a bit confus but i got it now the case is perfect to keep itsaf just get a sd card for extra memori,"['perfect', 'for', 'kid']",Positive,37,0.8126
13,0,9,0,2016-07-13T00:00:00.000Z,bought thi tablet for 8 year old it hold up good she love it she enjoy playimg her game be abl to get on the internet,"['fire', 'tablet']",Neutral,26,0.8834
19,0,11,0,2017-07-26T00:00:00.000Z,bought a few kindl in the past but thi time one of it came defect the port wa bent and it wa hard to charg but still possibl come in 4 differ color wa 16gb enough space for kid ha camera ok qualiti not the best but ok for pic taken by kid,"['came', 'defect']",Neutral,53,-0.1411
13,0,9,0,2016-06-03T00:00:00.000Z,not a substitut for an ipad but a realli good tablet for read and minim internet usag,"['good', 'reader']",Neutral,17,0.5927
7,0,21,0,2014-12-25T00:00:00.000Z,i never own a kindl befor thi wa easi to setup and get goingit also look realli good the text is super easi to read even at smaller font i also realli like the button on the side that turn the page becaus it is a lot easier to flip page compar to tap the screen,"['look', 'good', 'easi', 'to', 'setup']",Positive,56,0.9022
14,0,22,3,2016-11-29T00:00:00.000Z,i am read posit review and wish i could say the same best buy is great so thi is not a reflect on them just our experi with the product we have had thi product for just over one month and i have had to contact amazon support perform factori reset to get content to show up and the devic is poorli design a the sd card pop out constantli which mess with drm and doe you no good if thi happen when you are not connect to the internet to fix it we are return and spend the extra money for an ipad will not purchas anoth kindl devic unfortun just base on thi experi if you just use the devic for read mayb thi is for you but tri to download inform to sd card and actual be abl to access it ha been beyond frustrat a well a have to do factori reset so content own alreadi purchas on amazon would show up on the devic in the librari,"['have', 'never', 'purchas', 'a', 'more', 'frustrat', 'devic']",Negative,172,0.9108
9,0,2,1,2017-12-30T00:00:00.000Z,i have to say it wa a littl confus and frustrat when i wa not get the verif code from amazon i wait for 20 minut then i request anoth code noth then a nother one and still noth i start to set up the devic at 830 am and by 1120 am i wa fed up with it i had to step away after about 5 hour we went shop and at the mall i reciev about 4 code from amazon,"['not', 'big', 'fan']",Negative,82,0.34
2,0,10,0,2016-12-27T00:00:00.000Z,i use to watch youtub on my phone and wife decid i need someth bigger i seem to like it veri much i did buy a micro sd card for it,"['wife', 'bought', 'for', 'me']",Positive,31,0.3612
12,0,0,0,2017-06-09T00:00:00.000Z,bought thi for our 7 and 5 year old they love to play music and ask question about scienc lot of fun,"['kid', 'love', 'it']",Positive,22,0.872
5,0,1,1,2018-01-05T00:00:00.000Z,the echo plu is an awesom devic lot of inform just by speech,"['awesom', 'devic']",Positive,13,0.0
19,0,11,0,2017-01-30T00:00:00.000Z,my granddaught is veri happi great for kid to learn read help,"['great', 'tablet', 'for', 'beggin']",Positive,12,0.7783
16,0,8,0,2016-12-30T00:00:00.000Z,great tablet for age 8 and under my kid love them,"['kid', 'love', 'it']",Positive,11,0.8519
16,0,8,0,2016-12-03T00:00:00.000Z,love that i could get it in a color and it just the right size for littl hand,"['great', 'for', 'kid']",Positive,18,0.8126
16,0,8,0,2016-10-20T00:00:00.000Z,use it for learn app for my 3 yo other than the fact that she put it in the dryer while i wa throw cloth in there and complet broke it it work wonder it the 2nd one ive bought,"['great', 'for', 'kid']",Positive,40,-0.4215
16,0,8,0,2017-01-16T00:00:00.000Z,bought thi a a gift for my 3 year old granddaught she is learn how to get to her app and play some game on it i like that i can have contol over what she can watch and play,"['great', 'tablet', 'for', 'young', 'child']",Positive,40,0.8481
2,0,10,0,2017-02-26T00:00:00.000Z,work great for u for video call for kid watch video,"['great', 'tablet']",Positive,11,0.6249
19,0,11,0,2017-01-06T00:00:00.000Z,we bought the fire for my 85 yr old aunt she love it easi to use,"['love', 'it']",Positive,16,0.4215
9,0,6,1,2017-12-01T00:00:00.000Z,i like the ea and usag of the amazon show i have a amazon echo and i decid to upgrad to thi for the video call overal great product,"['great', 'product', 'for', 'the', 'everi', 'day', 'use']",Positive,29,0.8402
20,0,16,3,2016-12-25T00:00:00.000Z,had problem with cut off devic good easi read,"['easili', 'down', 'load']",Positive,9,-0.2263
20,0,16,3,2016-10-21T00:00:00.000Z,i like the contrast it is easi to read on outsid,"['work', 'well', 'easi', 'to', 'see']",Positive,11,0.3612
5,0,1,1,2018-02-09T00:00:00.000Z,alexa is the greatest devic to have around the hous she basic run my hous for me,"['alexa', 'for', 'the', 'win']",Positive,17,0.6369
6,0,5,0,2015-09-18T00:00:00.000Z,i love thi eread my other reader wa not backlit so need someth i could use in low light thi work perfectli for read at night and in the sun the light is adjust love download book from the librari it ha a 3g connect which i have not use yet so far use onli in wifi area,"['great', 'eread']",Positive,58,0.8658
9,0,6,1,2017-09-06T00:00:00.000Z,nice way to see the internet and also to view secur camera veri handi devic,"['step', 'up', 'from', 'echo']",Positive,15,0.4215
2,0,10,0,2017-02-17T00:00:00.000Z,i am an avid amazon user for shop and tablet i bought a differ model for my younger brother and now purchas thi one for my grandpar and they love it,"['amazon', 'lover']",Positive,31,0.7964
15,0,17,0,2017-01-01T00:00:00.000Z,when you can get thi thing on sale it an amaz deal have all of your amazon featur right in your face book manga game amazon it easi to hold ha amaz batteri life and ha a pretti decent screen sure the galaxi tablet have better spec but it the price and featur you get from amazon that make thi devic amaz,"['great', 'for', 'what', 'it', 'doe']",Positive,62,0.7227
2,0,10,0,2017-01-16T00:00:00.000Z,i recommend thi tablet i like it a lot perfect size and perfect price,"['great', 'product']",Positive,14,0.9081
2,0,10,0,2017-01-14T00:00:00.000Z,the tablet wa a good gift for christma i bought it on black friday for a cheap price,"['great', 'tablet', 'for', 'good', 'price']",Positive,18,0.7003
16,0,8,0,2016-10-19T00:00:00.000Z,my 2 year old daughter realli like it it friendli and easi to use,"['good', 'tablet', 'for', 'infant']",Positive,14,0.3612
5,0,1,1,2018-01-06T00:00:00.000Z,my wife and i enjoy use alexa for weather inform and also for the great music that we are abl to access we also have the light under the control of alexa so that we never have to walk into a dark hous again,"['my', 'wife', 'and', 'i', 'realli', 'enjoy', 'use', 'alexa']",Positive,44,0.8074
8,0,4,0,2016-09-30T00:00:00.000Z,bought thi charger for the kindl voyag and it great,"['fast', 'charger']",Positive,10,0.6249
5,0,1,1,2017-12-29T00:00:00.000Z,so far the echo ha been extrem use my husband just say start my day in the morn and it give him the weather and traffic befor he leav for work it is also is nice to tell it to turn on and off light in the home with the smart bulb overal im extrem satisfi with my echo plu,"['use', 'to', 'have', 'for', 'your', 'home']",Positive,60,0.7845
2,0,10,0,2016-12-14T00:00:00.000Z,gift for my mom and she had no problem learn to use,"['great', 'reader']",Positive,12,0.6319
8,0,4,0,2016-07-16T00:00:00.000Z,work great,['good'],Positive,2,0.6249
3,0,14,0,2017-01-06T00:00:00.000Z,purchas thi for a gift for my mother who is a amazon fanat she love it made her christma thi year,"['super', 'fast', 'tablet', 'love', 'it']",Positive,21,0.8316
5,0,1,1,2017-12-01T00:00:00.000Z,got one for my daughter last year and she love it,"['bought', 'thi', 'a', 'a', 'gift']",Positive,11,0.6369
9,0,2,1,2018-04-19T00:00:00.000Z,love thi product abl to read recip instead of just hear them speaker is pretti good too,"['great', 'screen', 'sound', 'and', 'color']",Positive,17,0.7964
16,0,8,0,2017-01-13T00:00:00.000Z,my child think these are the greatest im kind of partial to agre you can limit their time access and the thing are built like a tank,"['kid', 'love', 'these']",Positive,27,0.7717
19,0,11,0,2016-07-16T00:00:00.000Z,you cant do better for60 my onli concern is the batteri life could be a bit better and it ha a cheap plastic feel to it great for light brow and kindl read though,"['excel', 'tablet', 'for', 'the', 'money']",Positive,34,0.7902
16,0,8,0,2016-12-30T00:00:00.000Z,purchas for my 3 year old grand daughter she love it,['perfect'],Positive,11,0.802
13,0,9,0,2017-06-30T00:00:00.000Z,thi product wa purchas for my son to use with anoth product that requir thi particular tablet i think compar to other brand we have or have had thi one is pretti good easi to oper and i like that the parent ha to approv of the set and gamesact for the child to use i would howev like to see thi product allow googl account to hook up with it so that way you can get stuff from googl play on it that amazon store doesnt have,"['a', 'good', 'product', 'and', 'easi', 'for', 'a', 'kid', 'to', 'handl']",Positive,88,0.9231
22,0,20,2,2016-05-27T00:00:00.000Z,thi is the best kindl eread yet the size and weight make it perfect for comfort read you will find yourself read more book than ever with it,"['best', 'kindl', 'yet']",Positive,28,0.886
5,0,1,1,2018-03-16T00:00:00.000Z,friend receiv amazon echo a gift is enjoy it i research decid on echo plu a i want capabl to use to control home light absolut love thi product it control light in sever room a well a outdoor light other featur weather news brief traffic are fun but the light control did it for me,"['excel', 'choic']",Positive,56,0.8735
16,0,8,0,2017-01-23T00:00:00.000Z,thi devic is a good if you are look for a starter tablet for a young individu,"['good', 'for', '4', 'year', 'old']",Neutral,17,0.4404
2,0,10,0,2017-02-17T00:00:00.000Z,veri competit price unit work well we like color and size,"['for', 'wife', 'like', 'it']",Positive,11,0.5574
5,0,1,1,2017-12-29T00:00:00.000Z,echo plu is everyth i expect and more plu easi to set up,"['great', 'and', 'easi', 'to', 'set', 'up']",Positive,13,0.0
9,0,6,1,2017-09-15T00:00:00.000Z,alexa is a great product that can perform task and answer all kind of question the show and it video featur make it that much more interact,"['love', 'alexa']",Positive,27,0.6249
14,0,22,3,2017-07-07T00:00:00.000Z,love how user friendli the kindl fire is for ani age,"['love', 'my', 'kindl']",Positive,11,0.4215
1,0,13,0,2017-03-16T00:00:00.000Z,thi is my 3rd kindl upgrad i love everyth about it the ebook read to me at night the game and the movi show extrem wellfeel a though i am right there my kid have ipadsbut im stuck on my kindl,"['love', 'my', 'kindl']",Positive,41,0.4939
17,0,13,0,2016-12-30T00:00:00.000Z,amazon free time great for small kid to get entertain,"['great', 'for', 'kid']",Positive,10,0.886
18,0,19,0,2017-01-30T00:00:00.000Z,i hope to find all my book in the electron format,"['better', 'then', 'i', 'expect']",Positive,11,0.4404
9,0,2,1,2017-12-23T00:00:00.000Z,the alexa show is a great product and the price wa even better,"['great', 'item', 'to', 'have']",Positive,13,0.7906
2,0,10,0,2017-03-16T00:00:00.000Z,i bought thi a a present for a friend and he use it all the time the hd screen is crystal clear and thi tablet compet well with the bigger name,"['bought', 'for', 'a', 'friend', 'he', 'love', 'it']",Positive,31,0.7845
7,0,21,0,2016-09-10T00:00:00.000Z,i have had sever variat of the kindl in the past my most recent be a paperwhit i have to say thi is the best the size and balanc are better the adapt light featur and bright is good screen qualiti and construct are both an improv the overal read experi is much improv over the paperwhit,"['great', 'kindl']",Positive,57,0.9169
20,0,16,3,2017-09-01T00:00:00.000Z,thi is realli good if you read a lot doesnt strain your eye and veri light weight onli demerit is cant use in night if there is not enough light,"['great', 'buy', 'if', 'you', 'read', 'a', 'lot']",Positive,30,0.4675
5,0,1,1,2017-12-08T00:00:00.000Z,thi purchas is replac an echo for that is be move to a bedroom the sound is far superior to the dot which ha decent sound the echo just keep get better and more use,"['good', 'product']",Positive,35,0.8316
7,0,21,0,2017-01-15T00:00:00.000Z,work a expect veri easi to use and doe not hurt my eye like a tablet would,"['great', 'item']",Positive,17,0.6458
2,0,10,0,2016-12-23T00:00:00.000Z,perfect for teenag tablet perfect for homework,"['great', 'tablet']",Positive,7,0.8126
14,0,22,3,2017-06-19T00:00:00.000Z,just write thi review to get my pointsthi wa a gift for my mother i think she like it fine,"['wa', 'a', 'gift', 'to', 'replac', 'a', 'broken', 'kindl']",Positive,20,0.7351
2,0,10,0,2016-11-11T00:00:00.000Z,thi is my third kindl fire and it improv each time color are crisper and best of all it stay charg a lot longer,"['love', 'kindl', 'fire']",Positive,24,0.4215
